2.3,0.0437948
2.31,0.0771536
2.32,0.0276515
2.32,0.0276515
2.33,0.0340594
2.34,0.0280273
2.35,0.0214568
2.4,0.0095013
2.5,0.0037607
2.6,0.0021601
