1.0,0.99951
1.5,0.98828
2.0,0.91931
2.1,0.8645
2.2,0.79395
2.22,0.78784
2.24,0.6853
2.26,0.67932
2.28,0.03491
2.3,0.03491
2.32,0.0498
2.34,0.0415
2.36,0.15234
2.4,0.09094
2.45,0.08911
