1.0,0.99951
1.5,0.98828
2.0,0.91931
2.1,0.8645
2.2,0.79395
2.22,0.75305
2.24,0.67908
2.25,0.67102
2.26,0.68311
2.28,0.52307
2.29,0.59497
2.3,0.09729
2.31,0.10388
2.32,0.03796
2.32,0.03796
2.33,0.08459
2.34,0.14587
2.35,0.20837
2.4,0.09888
2.5,0.03174
2.6,0.05505
2.7,0.04077
2.8,0.02454
3.0,0.06543
