1.0,1e-07
1.5,2.5e-06
2.0,4.84e-05
2.1,0.0001143
2.2,0.0005007
2.22,0.0010729
2.24,0.0011865
2.26,0.0051788
2.28,0.0725761
2.3,0.0926746
2.32,0.003121
2.34,0.0122318
2.36,0.0122468
2.4,0.0096239
2.45,0.0059727
